Company,Website,Industry,Product/service,Business type,Employee count,Revenue,Year founded,BBB rating,Street,City,State,Company phone,Company linkedin,Owner's First Name,Owner's  Last name,Owner's title,Owner's linkedin,Owner's  phone,Owner's  email,Source,Converted
Company_576,www.company_576.com,Retail,Medical Equipment,B2B,818,64596620,2017,A,305 Main St,City_78,TX,-6243,https://linkedin.com/company/company_576,First828,Last324,VP Sales,https://linkedin.com/in/first828last324,-10174,first828.last324@company_576.com,Ad Campaign,1
Company_577,www.company_577.com,Technology,Medical Equipment,B2B,656,65342949,1971,B,899 Main St,City_84,IL,-6610,https://linkedin.com/company/company_577,First284,Last861,Founder,https://linkedin.com/in/first284last861,-9837,first284.last861@company_577.com,Ad Campaign,1
Company_578,www.company_578.com,Retail,Consumer Goods,B2C,1125,36871094,1972,C,509 Main St,City_77,IL,-3502,https://linkedin.com/company/company_578,First457,Last368,Founder,https://linkedin.com/in/first457last368,-9282,first457.last368@company_578.com,LinkedIn,1
Company_579,www.company_579.com,Manufacturing,Software,B2B,625,39512278,2013,A,318 Main St,City_57,CA,-3685,https://linkedin.com/company/company_579,First862,Last288,CTO,https://linkedin.com/in/first862last288,-7639,first862.last288@company_579.com,Webinar,0
Company_580,www.company_580.com,Healthcare,Medical Equipment,B2B,1659,38720879,1978,B,253 Main St,City_35,CA,-4315,https://linkedin.com/company/company_580,First870,Last520,CEO,https://linkedin.com/in/first870last520,-5080,first870.last520@company_580.com,Webinar,0
Company_581,www.company_581.com,Manufacturing,Online Courses,B2B,519,57828313,1981,C,386 Main St,City_82,FL,-5501,https://linkedin.com/company/company_581,First267,Last557,Marketing Director,https://linkedin.com/in/first267last557,-4212,first267.last557@company_581.com,LinkedIn,0
Company_582,www.company_582.com,Retail,Consulting,B2C,587,52957945,1979,A+,839 Main St,City_21,FL,-5610,https://linkedin.com/company/company_582,First751,Last878,Founder,https://linkedin.com/in/first751last878,-6849,first751.last878@company_582.com,Ad Campaign,0
Company_583,www.company_583.com,Finance,Financial Services,B2B,36,80639150,2011,A+,766 Main St,City_28,FL,-6315,https://linkedin.com/company/company_583,First11,Last679,CTO,https://linkedin.com/in/first11last679,-3347,first11.last679@company_583.com,Webinar,1
Company_584,www.company_584.com,Retail,Consulting,B2B,1320,74374929,2020,A,112 Main St,City_15,NY,-8600,https://linkedin.com/company/company_584,First580,Last972,Marketing Director,https://linkedin.com/in/first580last972,-3491,first580.last972@company_584.com,Website,0
Company_585,www.company_585.com,Healthcare,Consumer Goods,B2C,541,69089028,1997,C,526 Main St,City_38,CA,-2010,https://linkedin.com/company/company_585,First225,Last780,VP Sales,https://linkedin.com/in/first225last780,-6691,first225.last780@company_585.com,Ad Campaign,1
Company_586,www.company_586.com,Technology,Medical Equipment,B2C,233,22321624,1951,A+,451 Main St,City_62,NY,-6894,https://linkedin.com/company/company_586,First531,Last930,Founder,https://linkedin.com/in/first531last930,-5384,first531.last930@company_586.com,LinkedIn,0
Company_587,www.company_587.com,Finance,Online Courses,B2B,665,27035185,2004,A+,251 Main St,City_74,TX,-2843,https://linkedin.com/company/company_587,First106,Last721,Marketing Director,https://linkedin.com/in/first106last721,-2578,first106.last721@company_587.com,Website,1
Company_588,www.company_588.com,Education,Consumer Goods,B2C,77,65540781,1998,A,256 Main St,City_95,FL,-8829,https://linkedin.com/company/company_588,First179,Last386,VP Sales,https://linkedin.com/in/first179last386,-10032,first179.last386@company_588.com,Cold Email,0
Company_589,www.company_589.com,Manufacturing,Consumer Goods,B2B,1648,78938024,1976,A,882 Main St,City_92,IL,-4880,https://linkedin.com/company/company_589,First997,Last930,CTO,https://linkedin.com/in/first997last930,-2617,first997.last930@company_589.com,Webinar,1
Company_590,www.company_590.com,Finance,Medical Equipment,B2C,1461,31678449,2002,A,230 Main St,City_66,IL,-7162,https://linkedin.com/company/company_590,First909,Last619,CEO,https://linkedin.com/in/first909last619,-5729,first909.last619@company_590.com,Webinar,1
Company_591,www.company_591.com,Healthcare,Online Courses,B2B,1903,64742096,2004,A+,765 Main St,City_99,FL,-9228,https://linkedin.com/company/company_591,First659,Last288,CTO,https://linkedin.com/in/first659last288,-5061,first659.last288@company_591.com,Ad Campaign,0
Company_592,www.company_592.com,Healthcare,Consulting,B2C,412,5639004,2003,A,929 Main St,City_1,CA,-9728,https://linkedin.com/company/company_592,First677,Last236,VP Sales,https://linkedin.com/in/first677last236,-1922,first677.last236@company_592.com,Cold Email,0
Company_593,www.company_593.com,Retail,Software,B2C,1185,56932859,1955,A,247 Main St,City_80,IL,-4214,https://linkedin.com/company/company_593,First216,Last605,CTO,https://linkedin.com/in/first216last605,-8949,first216.last605@company_593.com,Website,0
Company_594,www.company_594.com,Finance,Software,B2B,305,23644531,2012,A+,535 Main St,City_68,FL,-3958,https://linkedin.com/company/company_594,First607,Last165,CTO,https://linkedin.com/in/first607last165,-7895,first607.last165@company_594.com,Website,0
Company_595,www.company_595.com,Manufacturing,Software,B2B,560,18931264,1962,A+,689 Main St,City_88,TX,-9768,https://linkedin.com/company/company_595,First945,Last185,Marketing Director,https://linkedin.com/in/first945last185,-4071,first945.last185@company_595.com,LinkedIn,1
Company_596,www.company_596.com,Manufacturing,Financial Services,B2B,1233,30425526,1997,C,479 Main St,City_2,TX,-7887,https://linkedin.com/company/company_596,First970,Last88,CTO,https://linkedin.com/in/first970last88,-10143,first970.last88@company_596.com,LinkedIn,0
Company_597,www.company_597.com,Manufacturing,Online Courses,B2C,82,47616431,1983,A+,655 Main St,City_6,IL,-2022,https://linkedin.com/company/company_597,First616,Last147,Marketing Director,https://linkedin.com/in/first616last147,-6014,first616.last147@company_597.com,Ad Campaign,0
Company_598,www.company_598.com,Manufacturing,Consumer Goods,B2C,1762,57328660,2000,A+,170 Main St,City_96,TX,-3573,https://linkedin.com/company/company_598,First945,Last465,Marketing Director,https://linkedin.com/in/first945last465,-7936,first945.last465@company_598.com,Webinar,0
Company_599,www.company_599.com,Technology,Consulting,B2C,447,65276962,2018,A+,634 Main St,City_53,CA,-4841,https://linkedin.com/company/company_599,First17,Last208,Marketing Director,https://linkedin.com/in/first17last208,-7762,first17.last208@company_599.com,Webinar,1
Company_600,www.company_600.com,Retail,Online Courses,B2B,409,41192244,1960,A,521 Main St,City_72,NY,-5227,https://linkedin.com/company/company_600,First488,Last924,Marketing Director,https://linkedin.com/in/first488last924,-10045,first488.last924@company_600.com,Webinar,0
Company_601,www.company_601.com,Technology,Financial Services,B2B,1680,23166405,1983,A+,268 Main St,City_10,NY,-3370,https://linkedin.com/company/company_601,First924,Last618,Marketing Director,https://linkedin.com/in/first924last618,-7357,first924.last618@company_601.com,Referral,1
Company_602,www.company_602.com,Retail,Consumer Goods,B2C,870,20446985,1953,A,949 Main St,City_69,TX,-4941,https://linkedin.com/company/company_602,First896,Last45,Marketing Director,https://linkedin.com/in/first896last45,-2473,first896.last45@company_602.com,LinkedIn,1
Company_603,www.company_603.com,Healthcare,Online Courses,B2C,641,44920786,1960,A+,546 Main St,City_57,FL,-9728,https://linkedin.com/company/company_603,First101,Last436,CTO,https://linkedin.com/in/first101last436,-3393,first101.last436@company_603.com,Cold Email,1
Company_604,www.company_604.com,Finance,Consulting,B2B,744,43289769,1957,A+,903 Main St,City_93,FL,-8176,https://linkedin.com/company/company_604,First419,Last264,CTO,https://linkedin.com/in/first419last264,-9511,first419.last264@company_604.com,Referral,0
Company_605,www.company_605.com,Retail,Consumer Goods,B2B,240,14068689,1988,A,119 Main St,City_88,CA,-7600,https://linkedin.com/company/company_605,First533,Last8,VP Sales,https://linkedin.com/in/first533last8,-4747,first533.last8@company_605.com,Website,0
Company_606,www.company_606.com,Healthcare,Consumer Goods,B2C,1474,51652633,1955,A,756 Main St,City_51,CA,-7415,https://linkedin.com/company/company_606,First159,Last437,Marketing Director,https://linkedin.com/in/first159last437,-9667,first159.last437@company_606.com,Cold Email,0
Company_607,www.company_607.com,Education,Financial Services,B2C,1881,532184,1988,A,900 Main St,City_59,FL,-6867,https://linkedin.com/company/company_607,First283,Last697,VP Sales,https://linkedin.com/in/first283last697,-8240,first283.last697@company_607.com,Ad Campaign,1
Company_608,www.company_608.com,Finance,Financial Services,B2C,1614,21194509,2001,A+,643 Main St,City_26,FL,-4903,https://linkedin.com/company/company_608,First569,Last496,Founder,https://linkedin.com/in/first569last496,-10363,first569.last496@company_608.com,Cold Email,1
Company_609,www.company_609.com,Manufacturing,Medical Equipment,B2C,347,1498558,2013,B,554 Main St,City_33,CA,-8740,https://linkedin.com/company/company_609,First766,Last236,VP Sales,https://linkedin.com/in/first766last236,-10439,first766.last236@company_609.com,Website,0
Company_610,www.company_610.com,Healthcare,Software,B2B,886,10609308,1967,A,721 Main St,City_88,TX,-4239,https://linkedin.com/company/company_610,First821,Last564,Marketing Director,https://linkedin.com/in/first821last564,-10724,first821.last564@company_610.com,Website,0
Company_611,www.company_611.com,Retail,Consumer Goods,B2B,143,5788505,1985,A+,260 Main St,City_47,CA,-8250,https://linkedin.com/company/company_611,First824,Last94,CTO,https://linkedin.com/in/first824last94,-8428,first824.last94@company_611.com,LinkedIn,0
Company_612,www.company_612.com,Manufacturing,Online Courses,B2B,1303,60074585,1972,A+,350 Main St,City_54,NY,-7637,https://linkedin.com/company/company_612,First380,Last82,Marketing Director,https://linkedin.com/in/first380last82,-4491,first380.last82@company_612.com,Referral,1
Company_613,www.company_613.com,Retail,Online Courses,B2C,116,71452324,1975,A,513 Main St,City_54,FL,-6927,https://linkedin.com/company/company_613,First294,Last729,Marketing Director,https://linkedin.com/in/first294last729,-5229,first294.last729@company_613.com,Referral,1
Company_614,www.company_614.com,Healthcare,Consumer Goods,B2C,975,6873329,1951,A,738 Main St,City_7,NY,-7726,https://linkedin.com/company/company_614,First871,Last673,Marketing Director,https://linkedin.com/in/first871last673,-6909,first871.last673@company_614.com,Cold Email,0
Company_615,www.company_615.com,Healthcare,Software,B2B,787,20877956,1962,A,616 Main St,City_75,CA,-5239,https://linkedin.com/company/company_615,First369,Last245,CEO,https://linkedin.com/in/first369last245,-2713,first369.last245@company_615.com,Ad Campaign,1
Company_616,www.company_616.com,Technology,Medical Equipment,B2C,643,58101158,1989,A+,515 Main St,City_99,IL,-5418,https://linkedin.com/company/company_616,First416,Last601,CTO,https://linkedin.com/in/first416last601,-8944,first416.last601@company_616.com,Webinar,0
Company_617,www.company_617.com,Technology,Consumer Goods,B2B,961,39114820,1972,C,320 Main St,City_85,FL,-8310,https://linkedin.com/company/company_617,First292,Last744,Marketing Director,https://linkedin.com/in/first292last744,-4411,first292.last744@company_617.com,Webinar,1
Company_618,www.company_618.com,Education,Medical Equipment,B2C,1172,81966940,2017,A+,715 Main St,City_80,NY,-10764,https://linkedin.com/company/company_618,First466,Last953,VP Sales,https://linkedin.com/in/first466last953,-10603,first466.last953@company_618.com,Webinar,0
Company_619,www.company_619.com,Technology,Medical Equipment,B2B,1760,23143592,1961,A,936 Main St,City_54,CA,-7026,https://linkedin.com/company/company_619,First573,Last75,Marketing Director,https://linkedin.com/in/first573last75,-9996,first573.last75@company_619.com,Cold Email,0
Company_620,www.company_620.com,Education,Software,B2C,1254,6213100,2007,C,689 Main St,City_75,FL,-4544,https://linkedin.com/company/company_620,First257,Last711,VP Sales,https://linkedin.com/in/first257last711,-3146,first257.last711@company_620.com,LinkedIn,0
Company_621,www.company_621.com,Manufacturing,Online Courses,B2B,311,74413289,1992,B,476 Main St,City_15,IL,-8166,https://linkedin.com/company/company_621,First698,Last472,Marketing Director,https://linkedin.com/in/first698last472,-6290,first698.last472@company_621.com,Referral,1
Company_622,www.company_622.com,Finance,Software,B2C,1424,73345685,1953,A+,962 Main St,City_18,NY,-10297,https://linkedin.com/company/company_622,First694,Last719,CTO,https://linkedin.com/in/first694last719,-6218,first694.last719@company_622.com,Cold Email,1
Company_623,www.company_623.com,Finance,Medical Equipment,B2B,577,29109204,1967,B,609 Main St,City_63,TX,-6256,https://linkedin.com/company/company_623,First255,Last295,CEO,https://linkedin.com/in/first255last295,-10252,first255.last295@company_623.com,LinkedIn,0
Company_624,www.company_624.com,Retail,Consumer Goods,B2C,1235,44954299,1991,A+,435 Main St,City_76,NY,-4687,https://linkedin.com/company/company_624,First488,Last322,Founder,https://linkedin.com/in/first488last322,-4788,first488.last322@company_624.com,Ad Campaign,1
Company_625,www.company_625.com,Manufacturing,Medical Equipment,B2B,372,70731674,1984,C,785 Main St,City_42,NY,-7610,https://linkedin.com/company/company_625,First511,Last755,CTO,https://linkedin.com/in/first511last755,-10265,first511.last755@company_625.com,Ad Campaign,0
Company_626,www.company_626.com,Retail,Consulting,B2C,840,20016998,1951,A+,660 Main St,City_88,NY,-4617,https://linkedin.com/company/company_626,First855,Last256,Marketing Director,https://linkedin.com/in/first855last256,-7090,first855.last256@company_626.com,Cold Email,1
Company_627,www.company_627.com,Healthcare,Software,B2B,1839,8455425,2004,C,827 Main St,City_49,IL,-5202,https://linkedin.com/company/company_627,First629,Last7,Marketing Director,https://linkedin.com/in/first629last7,-7841,first629.last7@company_627.com,Referral,0
Company_628,www.company_628.com,Finance,Medical Equipment,B2C,1480,6014063,2013,A,577 Main St,City_30,FL,-9321,https://linkedin.com/company/company_628,First890,Last282,VP Sales,https://linkedin.com/in/first890last282,-7820,first890.last282@company_628.com,Ad Campaign,1
Company_629,www.company_629.com,Manufacturing,Medical Equipment,B2C,1339,46976471,2017,A+,962 Main St,City_44,FL,-5627,https://linkedin.com/company/company_629,First132,Last56,Marketing Director,https://linkedin.com/in/first132last56,-8299,first132.last56@company_629.com,LinkedIn,1
Company_630,www.company_630.com,Finance,Financial Services,B2B,921,41447022,1966,A,136 Main St,City_77,IL,-10250,https://linkedin.com/company/company_630,First882,Last703,CTO,https://linkedin.com/in/first882last703,-5962,first882.last703@company_630.com,LinkedIn,0
Company_631,www.company_631.com,Technology,Consumer Goods,B2C,1496,19474098,1993,A+,106 Main St,City_44,CA,-9568,https://linkedin.com/company/company_631,First13,Last691,CTO,https://linkedin.com/in/first13last691,-8917,first13.last691@company_631.com,LinkedIn,1
